NP,tag,group,count,polarity,pair
기록,o,['기타'],41,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['기록_꾸준한', '기록_자랑하', '기록_막강한', '기록_뛰어넘', '기록_달성하', '기록_신기', '기록_달성', '기록_자아냈', '기록_달성한', '기록_조명하']"
재능,o,['기타'],41,"[1, 1, 1, 1, 1, 1, 1, 0, 0]","['재능_발휘', '재능_발휘한', '재능_끊임없는', '재능_유감없이 발휘해', '재능_능력', '재능_노력', '재능_인정받고 있는', '재능_많은', '재능_없는']"
얼굴,o,['얼굴'],41,"[1, 1, 1, 0, -1, -1, 1, 1, 1, 1, 0, 1, 1, 1, -1, -1, 0, 1, 1, -1, -1]","['얼굴_성실한', '얼굴_자랑했', '얼굴_예쁨', '얼굴_드러냈', '얼굴_아니다', '얼굴_불리', '얼굴_뚜렷한', '얼굴_귀엽', '얼굴_시크한', '얼굴_익숙한', '얼굴_작은', '얼굴_심쿵', '얼굴_기대된다', '얼굴_씩씩한', '얼굴_창피', '얼굴_모르는', '얼굴_높은', '얼굴_잘하', '얼굴_자아냈', '얼굴_힘들', '얼굴_훔치는']"
상황,o,['분위기'],40,"[1, 1, -1, 1, -1, 1, 1, 1, 0, 0, 1, 1, -1, -1]","['상황_좋아', '상황_괜찮아', '상황_안타깝', '상황_나아지', '상황_답답함', '상황_개선되', '상황_뛰어넘', '상황_발휘', '상황_받았', '상황_많았', '상황_칭찬했', '상황_즐기', '상황_악화', '상황_어렵']"
데뷔,o,['이벤트'],40,"[1, 1, 0, 1, -1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","['데뷔_축하해', '데뷔_설레', '데뷔_많은', '데뷔_달성하', '데뷔_못할', '데뷔_받았', '데뷔_예쁨', '데뷔_벅차', '데뷔_설렘', '데뷔_설레는', '데뷔_도와주신', '데뷔_트렌디함', '데뷔_드러냈', '데뷔_행복', '데뷔_폭발하는', '데뷔_화사', '데뷔_활발한', '데뷔_성공적으로 마무리한', '데뷔_어색한', '데뷔_청순하', '데뷔_축하한', '데뷔_축하', '데뷔_주목할 만한', '데뷔_탄탄한', '데뷔_화려한', '데뷔_뺨치는']"
제목,o,['기타'],39,"[1, 1, 1, 0, 1, 1]","['돋보이는_제목', '사랑스러운_제목', '독특한_제목', '없는_제목', '축하해_제목', '이루_제목']"
성장세,o,['기타'],39,"[1, 0, 0, 1, 1]","['꾸준한_성장세', '놀라_성장세', '없는_성장세', '거침없는_성장세', '두드러지는_성장세']"
복근,o,['몸매'],39,"[1, 1, 1, 0, 1, 1, 1, -1, 0, 1]","['탄탄한_복근', '선명한_복근', '완벽한_복근', '없는_복근', '사로잡는_복근', '사랑스러운_복근', '뽐낸_복근', '아찔한_복근', '놀라_복근', '뚜렷한_복근']"
컬러감,o,['패션'],39,"[1, 1, 1]","['컬러감_돋보이는', '컬러감_사로잡았', '컬러감_사로잡는']"
타이틀곡,o,['앨범'],39,"[1, -1, 0, 1, -1, 1, 1, 1]","['타이틀곡_사랑해', '타이틀곡_아니', '타이틀곡_드러냈', '타이틀곡_독특한', '타이틀곡_이야기', '타이틀곡_신나', '타이틀곡_좋아해', '타이틀곡_사랑']"
참여도,o,['기타'],39,"[1, 1, 0, 1, 1]","['참여도_자랑한', '참여도_돋보이', '참여도_높다', '참여도_상당한', '참여도_높이']"
화제성,o,['반응'],39,"[1, 0, 1, 0, 0, 1, 1, 1]","['화제성_자랑했', '화제성_드러냈', '화제성_과시했', '화제성_높은', '화제성_높아', '화제성_거침없는', '화제성_끌어', '화제성_높였']"
피부,o,['얼굴'],39,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","['피부_자랑했', '피부_작은', '피부_뽐내', '피부_자랑', '피부_자랑하는', '피부_더욱 돋보이게', '피부_자아냈', '피부_사랑', '피부_압도', '피부_자랑하', '피부_맑음', '피부_아름다움', '피부_시크한', '피부_깜찍한', '피부_강화하는', '피부_선사한', '피부_늘어나는', '피부_가능한', '피부_세련된', '피부_글래머스한', '피부_뽐내는', '피부_사로잡는', '피부_과시한', '피부_이루']"
예능감,o,['기타'],38,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","['강력한_예능감', '선사한_예능감', '폭발하는_예능감', '놀라_예능감', '뚜렷한_예능감', '유쾌한_예능감', '상쾌한_예능감', '시원한_예능감', '여유로운_예능감', '화려한_예능감', '알맞은_예능감', '빛나는_예능감']"
성과,o,['기타'],38,"[1, 1, 1, 1, 1, -1, 1]","['성과_달성', '성과_이루', '성과_화려하', '성과_뚜렷하', '성과_달성한', '성과_아니', '성과_기대된다']"
미니앨범,o,['앨범'],38,"[1, -1, 1]","['미니앨범_중요하', '미니앨범_미스터리한', '미니앨범_선보였']"
가성,o,['음악'],37,"[1, 1]","['섬세한_가성', '깨끗한_가성']"
자태,o,['기타'],37,"[1, 1, 0, -1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, -1]","['자태_자랑했', '자태_뽐내', '자태_드러냈', '자태_아니', '자태_선보였', '자태_과시했', '자태_돋보인', '자태_설레게 만들었', '자태_과감한', '자태_한층 성숙해진', '자태_빛나는', '자태_뽐내고 있는', '자태_뽐낸', '자태_자아내는', '자태_사로잡는', '자태_아찔한']"
편곡,o,['앨범'],36,"[1, 1, -1, 1, 1, 1]","['편곡_돋보인', '편곡_돋보이는', '편곡_아니', '편곡_신선함', '편곡_신선한', '편곡_사로잡는']"
진행,o,['기타'],36,"[1, 1, -1, 1, 1, 1, 1, 1, 1, 0]","['진행_수많은', '진행_잘하', '진행_분석', '진행_선보였', '진행_유쾌한', '진행_잘하는', '진행_다양한', '진행_좋아하는', '진행_가능하다', '진행_없다']"
라인,o,['몸매'],36,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, -1, 1, 1]","['라인_신선함', '라인_청아한', '라인_신나는', '라인_과감한', '라인_선보였', '라인_돋보이는', '라인_이쁘', '라인_드러냈', '라인_예쁘다', '라인_리드미컬한', '라인_무시한', '라인_돋보인', '라인_자랑']"
표정,o,['표정'],36,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0]","['표정_귀여워', '표정_좋아', '표정_사로잡는', '표정_사로잡았', '표정_예쁨', '표정_독특한', '표정_사랑스러운', '표정_돋보인', '표정_사랑', '표정_가득한', '표정_귀여움', '표정_많은', '표정_완벽', '표정_고스란히 담아내며', '표정_강렬하', '표정_완벽하', '표정_뽐내', '표정_섹시', '표정_섹시함', '표정_상반된', '표정_드러냈']"
실적,o,['기타'],35,"[1, 0, 1]","['괄목할_실적', '무난한_실적', '견고한_실적']"
아이디어,o,['기타'],35,"[1, 1, 1, 1, 1]","['톡톡 튀는_아이디어', '빛나는_아이디어', '신선한_아이디어', '다양한_아이디어', '적합한_아이디어']"
편곡,o,['앨범'],35,"[1, 1, -1, 1, 1, 1, 0]","['드라마틱한_편곡', '풍부한_편곡', '못한_편곡', '화려하_편곡', '세련된_편곡', '화려한_편곡', '차별화된_편곡']"
섹시미,o,['분위기'],35,"[0, -1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['은근한_섹시미', '아찔한_섹시미', '청순한_섹시미', '세련된_섹시미', '우아한_섹시미', '없는_섹시미', '성숙한_섹시미', '가능_섹시미', '뽐낸_섹시미', '당당한_섹시미', '화사_섹시미', '고급스러운_섹시미', '건강한_섹시미', '폭발하는_섹시미', '발랄한_섹시미']"
섹시,o,['분위기'],35,"[1, 1, 0, 1, 0, 1, 1, -1, 1, 1, 0, -1, 1, 1, 1, -1, 1, 1, 0, 1, -1]","['화사_섹시', '뽐낸_섹시', '없는_섹시', '상큼_섹시', '과감_섹시', '글래머스한_섹시', '러블리하_섹시', '모르는_섹시', '우아_섹시', '영원한_섹시', '폭발한_섹시', '비추는_섹시', '완벽한_섹시', '예쁨_섹시', '고급스러운_섹시', '못할_섹시', '유니크한_섹시', '깜찍하면서도_섹시', '없네_섹시', '시크한_섹시', '아찔한_섹시']"
비율,o,['기타'],35,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","['비율_자랑했', '비율_뽐내', '비율_사로잡는', '비율_자랑한', '비율_자랑', '비율_자랑하는', '비율_상큼한', '비율_과시하', '비율_섹시한', '비율_예쁨', '비율_훈훈', '비율_완벽하', '비율_완벽', '비율_시크한', '비율_좋은', '비율_작은', '비율_높은']"
드레스,o,['패션'],34,"[1, 1, 1, 0, -1, 1, 1, 1, 1, 1, 1, -1]","['시크한_드레스', '압도하는_드레스', '돋보이는_드레스', '과감한_드레스', '아찔한_드레스', '화려한_드레스', '섹시_드레스', '섹시한_드레스', '발랄한_드레스', '우아한_드레스', '풍성한_드레스', '못할_드레스']"
초호화 피처링 라인업,o,['음악'],34,[1],['초호화 피처링 라인업_자랑한']
군무,o,['안무'],34,"[1, 0, 1, 1, 1]","['군무_선보였', '군무_더할', '군무_선보이는', '군무_가득한', '군무_돋보이는']"
아이디어,o,['기타'],33,"[1, 1, 1]","['아이디어_돋보이는', '아이디어_뽐내', '아이디어_좋은']"
뮤비,o,['앨범'],33,"[1, 1, 1, 1, 1]","['뮤비_반열에 올리는', '뮤비_좋다', '뮤비_열광', '뮤비_믿듣', '뮤비_강화']"
소년미,o,['분위기'],33,"[1, 1, 1, 1, 1, 1, 1, 1]","['소년미_가득한', '소년미_발휘하', '소년미_돋보이는', '소년미_자아내', '소년미_뽐내', '소년미_뽐낸', '소년미_자아냈', '소년미_과시했']"
외모,o,['기타'],33,"[1, 1, -1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['외모_자랑했', '외모_뽐내', '외모_아니', '외모_능력', '외모_과시했', '외모_드러냈', '외모_사로잡는', '외모_극찬했', '외모_자랑하는', '외모_청순한', '외모_탄탄한', '외모_자랑', '외모_신박한', '외모_칭찬했', '외모_자랑한', '외모_돋보인']"
행동,o,['기타'],32,"[-1, 1, -1, -1, -1, 1, 0, 1, -1, 1, -1, 0]","['잘못된_행동', '돋보이는_행동', '못한_행동', '경솔한_행동', '무례한_행동', '독특한_행동', '작은_행동', '즐기는_행동', '안일한_행동', '반하는_행동', '무책임한_행동', '과감한_행동']"
팬사랑,o,['사회성'],32,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['각별한_팬사랑', '뚜렷한_팬사랑', '이기_팬사랑', '행복하_팬사랑', '어마어마한_팬사랑', '좋은_팬사랑', '뽐낸_팬사랑', '돋보인_팬사랑', '돋보이는_팬사랑', '달콤한_팬사랑']"
역량,o,['기타'],32,"[1, 1, 1, 1, 0, 1]","['역량_인정받', '역량_발휘했', '역량_발휘하', '역량_뽐내고 있는', '역량_많은', '역량_강화하']"
경험,o,['기타'],32,"[1, 1, 1, 1, 1, 1, 1]","['경험_선사한', '경험_조명한', '경험_선사할', '경험_재미있었', '경험_조명하는', '경험_가능', '경험_좋은']"
감각,o,['기타'],32,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['감각_선사한', '감각_돋보였던', '감각_돋보이는', '감각_과시했', '감각_인정받았', '감각_뽐낸', '감각_자랑했', '감각_강조하는', '감각_드러냈', '감각_자랑한']"
활력,o,['기타'],32,"[0, 1, 0, 0, 1]","['활력_더할', '활력_가득한', '활력_더하는', '활력_더한', '활력_선사한']"
차트,o,['앨범'],31,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","['차트_휩쓸', '차트_휩쓸었던', '차트_장악한', '차트_압도했', '차트_사로잡', '차트_노력', '차트_사랑', '차트_과시했', '차트_장악할']"
피부,o,['얼굴'],30,"[-1, 1, 1, 0, 1, 0, 1, 1, -1, 1, 1, 1, 1]","['창백한_피부', '맑은_피부', '빛나는_피부', '촉촉한_피부', '건강한_피부', '없는_피부', '깨끗한_피부', '밝은_피부', '거칠_피부', '자연스러운_피부', '탄탄한_피부', '화사한_피부', '좋은_피부']"
애교,o,['분위기'],30,"[1, 1, 0, 0, 1, 1, 1, 1, -1, 1, 0, 1]","['애교_가득한', '애교_다양한', '애교_많아', '애교_많다', '애교_상큼', '애교_사랑', '애교_선보였', '애교_좋아', '애교_어색', '애교_사랑스러움', '애교_많은', '애교_장착']"
친화력,o,['사회성'],30,"[1, -1, 1, 1, 0, 1, 1, 1]","['친화력_자랑', '친화력_과시', '친화력_좋을', '친화력_발휘', '친화력_없는', '친화력_자랑했', '친화력_좋다', '친화력_돋보이는']"
세련미,o,['분위기'],30,"[1, 1, 1, 1, 1, 0, 0, 1]","['세련미_섹시', '세련미_뽐내', '세련미_뽐낸', '세련미_돋보이는', '세련미_과시했', '세련미_더한', '세련미_폭발하는', '세련미_감동']"
콘텐츠,o,['기타'],30,"[1, -1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","['콘텐츠_선보이는', '콘텐츠_아니', '콘텐츠_성장', '콘텐츠_받는', '콘텐츠_고맙다', '콘텐츠_가능하다', '콘텐츠_놀라', '콘텐츠_강화한', '콘텐츠_중요하', '콘텐츠_다양한', '콘텐츠_가능', '콘텐츠_전달하는', '콘텐츠_즐겨', '콘텐츠_편성', '콘텐츠_선보였']"
준비,o,['기타'],29,"[1, 0, 0, 0, 1, 1, 1, 1, 1, -1, 1]","['사로잡을_준비', '많은_준비', '악물_준비', '짧은_준비', '휩쓸_준비', '꾸준_준비', '화려한_준비', '다양한_준비', '현혹시킬_준비', '아쉽_준비', '새롭_준비']"
개미허리,o,['몸매'],29,"[1, 0, 0, -1, 1, 1, 1, 1, 1, 0]","['잘록한_개미허리', '없는_개미허리', '놀라_개미허리', '앙상한_개미허리', '진정한_개미허리', '완벽한_개미허리', '완성한_개미허리', '돋보이는_개미허리', '뽐낸_개미허리', '자극하는_개미허리']"
팀워크,o,['팀워크'],29,"[1, 1, 1, 1, 1, 1, 1, 1]","['빛나는_팀워크', '탄탄한_팀워크', '완벽한_팀워크', '완성된_팀워크', '인정한_팀워크', '이루는_팀워크', '훈훈한_팀워크', '완성한_팀워크']"
컬러,o,['기타'],29,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","['뚜렷한_컬러', '밝은_컬러', '다양한_컬러', '좋은_컬러', '적절한_컬러', '상큼한_컬러', '통통 튀는_컬러', '뚜렷_컬러', '싱그러운_컬러', '돋보이는_컬러', '깨끗한_컬러']"
외모,o,['기타'],29,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['훈훈한_외모', '없는_외모', '수려한_외모', '빛나는_외모', '친근한_외모', '청순한_외모', '화려한_외모', '감동_외모', '훤칠한_외모', '사로잡는_외모', '완벽한_외모', '상큼한_외모', '섬세한_외모', '단아한_외모']"
대기록,o,['기타'],28,"[1, -1, 1, 0]","['인정받는_대기록', '힘든_대기록', '빛나는_대기록', '없는_대기록']"
효과,o,['기타'],28,"[1, 1, 1, 0, 0, 1]","['다양한_효과', '화려한_효과', '막강한_효과', '저렴한_효과', '높은_효과', '높이는_효과']"
색감,o,['기타'],28,[1],['색감_돋보이는']
볼륨감,o,['몸매'],27,"[0, 1, 0, -1, 1, 1, 1, 1, 1]","['은근한_볼륨감', '풍성한_볼륨감', '없는_볼륨감', '아찔한_볼륨감', '글래머스한_볼륨감', '화사_볼륨감', '우월한_볼륨감', '완벽한_볼륨감', '화끈한_볼륨감']"
인맥,o,['사회성'],27,"[1, 1, 1, 1, 0]","['인맥_자랑한', '인맥_자랑했', '인맥_다정한', '인맥_자랑하는', '인맥_드러냈']"
포즈,o,['포즈'],27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]","['포즈_선보였', '포즈_끌었', '포즈_돋보이는', '포즈_여유', '포즈_추천', '포즈_예쁘', '포즈_이쁘', '포즈_성공', '포즈_사랑', '포즈_멋지', '포즈_없네', '포즈_화사', '포즈_섹시한', '포즈_깜찍하', '포즈_귀엽', '포즈_없었', '포즈_완벽', '포즈_사로잡는']"
연출력,o,['작품성'],26,"[1, 1, 1]","['세련된_연출력', '스타일리시한_연출력', '섬세한_연출력']"
팬사랑,o,['사회성'],26,"[0, 1, 1, 1]","['팬사랑_드러냈', '팬사랑_자랑했', '팬사랑_가득한', '팬사랑_훈훈함']"
턱선,o,['얼굴'],26,"[1, 1, 1, 1, 1, 1, 1, 1]","['턱선_자랑하', '턱선_과시하', '턱선_자랑했', '턱선_돋보이는', '턱선_선보였', '턱선_빛나는', '턱선_예쁨', '턱선_오똑한']"
연출력,o,['작품성'],26,"[1, 1, 1, -1, 1, 1]","['연출력_뽐내는', '연출력_믿듣', '연출력_인정받은', '연출력_아니', '연출력_돋보였다', '연출력_자랑하는']"
컬러감,o,['패션'],25,"[1, 1, 1]","['이루_컬러감', '생생한_컬러감', '화려한_컬러감']"
라인업,o,['기타'],25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","['라인업_자랑한', '라인업_완성됐', '라인업_자랑하는', '라인업_완성한', '라인업_화려', '라인업_자랑했', '라인업_웃을', '라인업_화려하', '라인업_돋보이는', '라인업_아니다']"
개미허리,o,['몸매'],25,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['개미허리_드러냈', '개미허리_자랑했', '개미허리_자랑한', '개미허리_사로잡는', '개미허리_뽐내', '개미허리_사로잡았', '개미허리_시크한', '개미허리_돋보이는', '개미허리_글래머스한', '개미허리_우월한', '개미허리_섹시', '개미허리_섹시한', '개미허리_선명한', '개미허리_늘씬한', '개미허리_과시했']"
생동감,o,['분위기'],24,[1],['풍성한_생동감']
턱선,o,['얼굴'],24,"[0, 0, 1, 1]","['날렵한_턱선', '샤프한_턱선', '건강_턱선', '섹시한_턱선']"
눈망울,o,['얼굴'],24,"[1, 1, 1, 0, 1, 0, 1, 1]","['맑은_눈망울', '초롱초롱한_눈망울', '또렷한_눈망울', '샤프한_눈망울', '영롱한_눈망울', '촉촉한_눈망울', '깊은_눈망울', '빛나는_눈망울']"
방송,o,['이벤트'],24,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 1]","['성공_방송', '완벽한_방송', '화사_방송', '없는_방송', '다양한_방송', '강화된_방송', '많은_방송', '유명_방송', '많아_방송', '장악한_방송']"
